Close (BNB),Volume (BNB),Close (BTC),Volume (BTC),Close (USDT),Volume (USDT),Close (ETH),Volume (ETH)
6.523199081420898,31986617,3604.5771484375,5313623556,1.0090359449386597,3879616222,118.74755096435548,2552507405
6.5414018630981445,33083575,3585.123046875,5433755649,1.0082969665527344,3663985821,117.45260620117188,2556952198
6.505792140960693,26614401,3600.865478515625,5262869046,1.0085400342941284,3581348682,117.36288452148438,2520843420
6.737325191497803,43731936,3599.765869140625,5265847539,1.0105220079421997,3634209137,116.37834167480467,2606881898
7.006565093994141,48498979,3602.46044921875,5098183235,1.0092639923095703,3445405585,116.48873901367188,2412181169
7.088199138641357,52872347,3583.9658203125,5570752966,1.0087169408798218,3932642453,113.40528869628906,2775888287
6.20618200302124,82427200,3470.450439453125,6908930483,1.008829951286316,4951907623,106.58997344970705,3366895505
6.181670188903809,49291811,3448.116943359375,5897159493,1.0094380378723145,4206195777,105.59821319580078,2900418606
6.174529075622559,41310644,3486.181640625,5955112627,1.0071879625320437,4249354160,108.90753936767578,2874370355
6.268435955047607,52240451,3457.792724609375,5831198271,1.0064899921417236,4110696174,107.0610122680664,2828796031
6.56261682510376,56050947,3487.9453125,5422926707,1.0063090324401855,3949396927,107.60978698730467,2541271519
6.891695022583008,56627089,3521.060791015625,5071623601,1.0026999711990356,3806913471,110.43025970458984,2385157838
6.738164901733398,59942158,3464.013427734375,5043937584,1.000046968460083,3756996124,107.49266815185548,2519334757
7.100500106811523,71959989,3459.154052734375,5332718886,0.9998260140419006,3770858317,107.82160186767578,2491888675
7.819809913635254,96588397,3466.357421875,5227549545,0.9995319843292236,3691717612,107.44351959228516,2515863999
8.086174011230469,118867601,3413.767822265625,5482196038,1.0010030269622805,4271302713,104.9192886352539,2593048199
7.730325222015381,86056681,3399.4716796875,5004962683,1.0010780096054075,3569921563,104.5353012084961,2326764622
8.575567245483398,103694036,3666.7802734375,7735623101,1.0019429922103882,6153689552,119.26774597167967,3656841347
8.871356964111328,106420119,3671.20361328125,6158833645,1.0002950429916382,4749715865,119.4308853149414,2884650400
9.211540222167969,125419865,3690.188232421875,6282256903,1.0042170286178589,4965113768,124.80648803710938,3148766590
9.551809310913086,136029624,3648.4306640625,6277056434,1.0031650066375732,5144064149,121.29839324951172,3222473887
9.34178066253662,123194872,3653.528564453125,6480384532,1.003978967666626,5105059634,122.5722885131836,3149576429
8.941073417663574,95068052,3632.070556640625,6438903823,1.0039680004119873,5228665975,122.55360412597656,3386585799
8.782048225402832,72389547,3616.880859375,6271044418,1.0064820051193235,4761618448,121.39020538330078,3331701628
9.273832321166992,83961438,3620.810791015625,6091952231,1.0034409761428833,5016161093,122.1003875732422,3021741615
9.129250526428224,65705040,3629.78759765625,5934744052,1.0032639503479004,4506743621,123.26021575927734,2905833287
9.216046333312988,66977126,3673.836181640625,7039512503,1.0009560585021973,5746888553,133.598876953125,4236081130
9.634435653686523,79003060,3915.71435546875,9908216640,1.0054529905319214,9082574152,146.09837341308594,5387525773
10.563077926635742,128091178,3947.094482421875,9933626655,1.0076160430908203,9304885086,145.34619140625,5310842625
10.966055870056152,118033473,3999.820556640625,8693373948,1.0069780349731443,8091720630,149.55433654785156,4500094965
10.492892265319824,85754656,3954.1181640625,7775128102,1.0044180154800415,6765318432,146.13084411621094,3995766856
10.837115287780762,82256314,4005.526611328125,7826525254,1.0085400342941284,6931449681,149.0924530029297,3731099284
10.781801223754885,81628102,4142.52685546875,8922258316,1.0085289478302002,8122320488,158.79542541503906,4519468458
10.113093376159668,113588899,3810.427490234375,10794227451,1.012045979499817,11405442806,135.8526611328125,5957715043
9.842012405395508,146043498,3882.6962890625,9318796067,1.0150519609451294,9138604588,139.82286071777344,4914392068
9.521595001220703,88437694,3854.35791015625,7931218996,1.0108469724655151,7159288173,138.0896759033203,3791292839
9.899131774902344,93800328,3851.04736328125,8301309684,1.0090450048446655,7569906987,136.12596130371094,4469776860
10.365178108215332,100626963,3854.785400390625,8399767798,1.0100669860839844,7911756336,136.74624633789062,4535438953
11.393217086791992,117838677,3859.583740234375,7661247975,1.0068680047988892,6628411253,136.44361877441406,3756124824
11.869744300842283,120807894,3864.4150390625,7578786076,1.011415958404541,6623334103,134.2069549560547,3747176425
11.53790283203125,89868246,3847.17578125,7253558152,1.0102200508117676,6148316202,132.24942016601562,3454374053
11.545945167541504,89421231,3761.55712890625,9029175788,1.0116169452667236,8129567032,127.7741241455078,4008171341
13.811966896057127,237026335,3896.375,10174126415,1.011154055595398,9791470887,137.8223876953125,4764849990
14.517946243286133,191016822,3903.942626953125,9175291529,1.0105830430984497,8754632122,138.7893524169922,4589054219
15.145886421203612,236520320,3911.484375,9584165519,1.0084749460220337,8964016754,138.0345001220703,4339206292
14.366935729980469,227303083,3901.131591796875,10638638944,1.009524941444397,9170949582,135.1270751953125,4678816794
14.565878868103027,160640089,3963.313720703125,10796103518,1.0059759616851809,9012563866,137.96533203125,5011918715
14.494439125061035,140866074,3951.599853515625,9713267607,1.008821964263916,7993146408,136.75868225097656,4578438499
14.514413833618164,152327295,3905.227294921875,10125901903,1.008780002593994,8754662156,133.8340301513672,4689807419
15.40613079071045,169525508,3909.15625,9809887079,1.0065979957580566,8193056943,134.44288635253906,4709988000
15.115123748779297,145402739,3906.71728515625,9469184841,1.0100829601287842,7861726433,133.26307678222656,4265162099
15.051103591918944,137039682,3924.369140625,10480789570,1.0107070207595823,8089597848,133.7115936279297,4476532147
15.077101707458496,124146334,3960.9111328125,9394210605,1.0098010301589966,8024364516,137.69178771972656,4506861856
16.11901092529297,143423670,4048.725830078125,9856166973,1.0109610557556152,9333467997,142.39817810058594,4839003569
15.76114559173584,131687083,4025.22900390625,8221625400,1.0092179775238037,7070867589,140.00054931640625,3827157729
15.682011604309082,132882167,4032.50732421875,9646954186,1.0109469890594482,8604028178,139.37460327148438,4551739879
15.693594932556152,216950178,4071.190185546875,9344919956,1.014009952545166,8243478388,140.51919555664062,4251488129
15.280022621154783,136054765,4087.476318359375,10175916388,1.0105570554733276,9474331302,140.6863555908203,4664134462
14.517393112182615,152779939,4029.326904296875,10831212662,1.0117360353469849,10022422933,136.6360626220703,5087247796
15.266424179077148,149753510,4023.96826171875,9252935969,1.007622003555298,8043069056,137.1814422607422,4490899266
15.235995292663574,143128548,4035.826416015625,9578850549,1.007351994514465,8252465265,138.2398681640625,4436568613
17.285356521606445,314554203,4022.168212890625,9144851065,1.0056380033493042,7789146127,136.98692321777344,4266845458
16.841007232666016,199413830,3963.070556640625,10359818883,1.0075520277023315,9042276853,135.03102111816406,4480516753
16.335664749145508,186112032,3985.080810546875,10707678815,1.0103390216827393,9075098633,135.46035766601562,4499271679
16.781343460083008,202275822,4087.066162109375,10897131934,1.0122530460357666,10893307729,140.9881591796875,5228240093
16.805330276489258,189454288,4069.107177734375,9353915899,1.0108519792556765,8064353737,139.41647338867188,4163212475
16.510141372680664,172002338,4098.37451171875,10918665557,0.9984959959983826,9802241562,142.49742126464844,5125602702
16.932212829589844,182021376,4106.66015625,9732688060,1.000349044799805,9083798415,142.09268188476562,5144662127
17.401670455932617,199990283,4105.404296875,9045122443,1.0005589723587036,8108743211,141.51409912109375,4249050197
17.950502395629883,202977286,4158.18310546875,10157794171,1.003026008605957,9569263475,141.830322265625,4611999536
19.789783477783203,264406306,4879.8779296875,21315047816,1.008167028427124,21843762437,163.9617462158203,9826645698
18.753063201904297,254862222,4973.02197265625,22899891582,1.0075019598007202,26557549335,161.45880126953125,10622456246
19.142688751220703,214630296,4922.798828125,18251810240,1.0054210424423218,19847220123,158.0525360107422,7953123529
19.453466415405277,181774781,5036.68115234375,16837325387,1.007009983062744,16216708300,165.5148468017578,7531316908
19.115629196166992,155317547,5059.8173828125,16929795194,1.0036629438400269,16693450474,165.94720458984375,7167016221
19.110271453857425,149525473,5198.89697265625,16655416140,1.004601001739502,16782653244,174.53164672851562,7596176020
18.11370277404785,178255322,5289.77099609375,17154113634,1.0089830160140991,17972924418,180.25881958007807,9304964610
18.4350528717041,203380139,5204.95849609375,14722104361,1.0078530311584473,14315304509,176.1145782470703,7632529578
18.248579025268555,180291307,5324.5517578125,15504590933,1.0037620067596436,15995091262,177.3374786376953,7856924879
17.70047950744629,159364357,5064.48779296875,16555616019,1.0056090354919434,17391967979,165.4970245361328,7859383417
18.43427085876465,171773154,5089.5390625,13675206312,1.007194995880127,13546700426,164.736328125,6237185309
18.71979713439941,167393154,5096.58642578125,10823289598,1.0067390203475952,10655745799,164.5133514404297,4959301561
19.492019653320312,189084742,5167.72216796875,10391952498,1.005378007888794,9870255987,167.83851623535156,4846298303
19.40242576599121,176699111,5067.1083984375,12290155061,1.0012099742889404,12810459909,161.5741729736328,5672311824
19.827455520629883,174830782,5235.5595703125,11618660197,1.0105220079421997,10983003413,167.62344360351562,5180105341
19.603349685668945,186563033,5251.93798828125,12438480677,1.0063070058822632,11369931706,166.9507598876953,5596102715
22.03847885131836,376729341,5298.3857421875,13256489918,1.0049949884414673,12499290660,173.81402587890625,6971581464
24.47528076171875,397681147,5303.8125,13780238655,1.005918025970459,12376436010,173.70843505859375,6541053061
25.00752830505371,311312466,5337.88623046875,13169647522,1.0052030086517334,11106675016,173.7512664794922,6142567812
24.193828582763672,281288778,5314.53125,13731844223,1.0066570043563845,12526292374,170.04652404785156,6005571688
23.908109664916992,254544860,5399.365234375,14601631648,1.0060889720916748,12392918470,171.87466430664062,6094878077
22.87626075744629,264898474,5572.3623046875,15867308108,1.0083229541778564,13668552021,171.4477996826172,7097827092
23.12906837463379,259839247,5464.86669921875,17048033399,1.0055639743804932,15689022306,165.8260955810547,7351304156
22.243106842041016,244068802,5210.515625,15330283408,0.9928079843521118,13786916955,154.4593963623047,6820332362
22.869428634643555,253113255,5279.34814453125,16812108040,0.9911029934883118,15229200868,156.3470916748047,7505283355
22.34158706665039,205615716,5268.291015625,13111274675,0.9947509765625,10698521526,158.4349365234375,5863109118
22.89933967590332,222693167,5285.13916015625,12819992056,0.9938730001449584,10548623452,157.29507446289062,5379894433
21.705066680908203,201243334,5247.3525390625,13735490672,1.0003700256347656,12221464798,155.20199584960938,6053776253
22.127836227416992,190326179,5350.7265625,13878964574,1.0060490369796753,12702033347,162.16603088378906,6275803460
21.95362091064453,180070221,5402.697265625,13679528236,1.002150058746338,11389167590,160.81834411621094,5789172433
23.591930389404297,228233321,5505.28369140625,14644460907,1.00114905834198,12403603820,162.12278747558594,6044171062
23.7496280670166,218859579,5768.28955078125,18720780006,1.001222014427185,16697196560,167.95240783691406,7299410672
22.88483238220215,193177736,5831.16748046875,17567780766,1.0004780292510986,15580791271,164.02658081054688,6658100049
23.01995277404785,171107466,5795.70849609375,14808830723,1.0022759437561035,12450308259,163.45069885253906,5938415562
22.20663452148437,175856220,5746.80712890625,15737171804,0.9995459914207458,14133150896,172.65321350097656,7540096853
20.86417961120605,171922295,5829.50146484375,18026409033,0.9980149865150452,16055442570,169.7986602783203,8411140170
20.75267601013184,247852849,5982.45751953125,15320605300,1.0013740062713623,12724666198,170.9481658935547,6416569598
18.82835578918457,204395709,6174.52880859375,16784645411,0.9992809891700744,13582927983,170.289306640625,6546914198
19.598108291625977,209097573,6378.84912109375,19419875368,1.0011019706726074,16345518855,173.1427459716797,8036919053
21.04944229125977,298063616,7204.771484375,28867562329,1.0007590055465698,26823706394,194.3043365478516,12578331654
20.830297470092773,239206084,6972.37158203125,27773333680,0.9956340193748474,26115401657,187.3253173828125,10326050090
23.81102752685547,404049210,7814.9150390625,28677672181,1.0051089525222778,24593762690,196.8462829589844,10367149039
23.62641906738281,328207185,7994.416015625,32031452227,1.0000009536743164,31171158466,217.1485748291016,12751049755
26.894939422607425,357899657,8205.16796875,28344112920,1.002776026725769,27509475185,247.15306091308597,13460006534
26.3258056640625,368906500,7884.9091796875,33167197581,0.9990400075912476,34137196163,264.010009765625,18661465873
25.68257141113281,398169924,7343.8955078125,30066644905,0.9967730045318604,32783960324,243.76458740234372,16037551694
28.39679336547852,470683583,7271.2080078125,21354286562,0.9966400265693665,21555335780,234.59523010253903,10933142646
29.412843704223636,494423260,8197.689453125,25902422040,1.0106099843978882,26838449167,261.2922058105469,12049250894
29.30538749694824,457260435,7978.30908203125,23843404340,1.0038479566574097,23800323103,251.86441040039065,10834541285
32.00737762451172,742382920,7963.32763671875,25127245056,1.0054969787597656,21591636939,255.21588134765625,11545049593
31.422042846679688,534057314,7680.06640625,24719473175,1.001399040222168,21111582275,244.69891357421875,9818257463
31.515735626220703,536619660,7881.8466796875,24457107820,1.0044280290603638,21455730501,245.96566772460935,10671663487
33.841392517089844,648459287,7987.37158203125,25919126991,1.00300395488739,23073515294,249.4849853515625,9929433206
35.0531005859375,637380073,8052.5439453125,22256813107,1.003458023071289,18881328532,251.75987243652344,8924985385
34.10485076904297,611208604,8673.2158203125,26677970091,1.009858012199402,21971964413,267.06964111328125,9664267731
33.68067932128906,598117911,8805.7783203125,27949839564,1.0049450397491455,27213312566,272.8626403808594,12074664736
33.36094665527344,516116377,8719.9619140625,24226919267,1.0000100135803225,24888400606,271.7687072753906,10362846898
33.744354248046875,564894524,8659.4873046875,23473479966,1.001284956932068,23307763254,269.4556884765625,9819132174
32.29106521606445,517229671,8319.47265625,29246528551,1.0019710063934326,31068176490,255.85894775390625,13604268584
32.748165130615234,503989734,8574.501953125,25365190957,1.0034730434417725,25677215086,268.1135559082031,11255023515
33.013648986816406,572703757,8564.0166015625,22488303544,1.0039310455322266,22485000932,265.3912658691406,9942869852
33.174049377441406,461362658,8742.9580078125,20266216022,1.00211501121521,19634978743,270.2255249023437,8744111713
31.391956329345703,417996141,8208.9951171875,22004511436,0.9995620250701904,22385023537,252.60792541503903,9375712917
29.380624771118164,421064886,7707.77099609375,24609731549,0.9950630068778992,25914212183,241.3387908935547,10132549747
31.00626373291016,464095694,7824.2314453125,21760923463,1.005081057548523,21458472361,247.05101013183597,8548917062
31.480104446411133,416584078,7822.0234375,19474611077,1.0036699771881104,18802214962,249.47433471679688,8265146806
31.587482452392575,342881981,8043.951171875,19141423231,1.0066499710083008,18921026163,250.93035888671875,8379534528
32.06632232666016,428041268,7954.1279296875,16522722810,1.0047270059585571,16292169466,245.73809814453125,7225996863
30.55828666687012,336574887,7688.0771484375,16610726547,1.002971053123474,17201793659,233.08670043945312,7566421456
32.064727783203125,459590416,8000.32958984375,18689275117,1.0056289434432983,19122573655,247.52012634277344,8141159848
32.262657165527344,393897651,7927.71435546875,17107279932,1.0050740242004397,16753427566,245.7818298339844,7382269700
34.68638610839844,547786335,8145.857421875,19034432883,1.0029280185699463,18810991260,260.9032897949219,8645598618
35.14314270019531,512885462,8230.923828125,18669407147,1.001899003982544,18003592840,256.1687927246094,8442077836
33.07638168334961,737850145,8693.8330078125,19831162906,1.006155014038086,18830907639,264.08746337890625,8676891267
32.825862884521484,489033316,8838.375,18371033226,1.005560040473938,17956308862,269.0193176269531,8126853944
32.40272521972656,389404410,8994.48828125,23348550311,1.0029590129852295,23029024600,269.22320556640625,9676746453
33.917877197265625,439337220,9320.3525390625,15562951919,1.004986047744751,15343961198,274.3511047363281,6009795781
34.339508056640625,484975596,9081.7626953125,15848210536,0.9999520182609558,15771300771,265.0518493652344,6205242504
35.28719711303711,509791358,9273.521484375,15546809946,1.002128005027771,14726683847,269.4317932128906,5516510947
36.7260627746582,636578809,9527.16015625,17846823784,1.000226974487305,17138142841,271.69500732421875,6408981097
38.81591796875,438604247,10144.556640625,20624008643,1.0027990341186523,20328307388,294.9102783203125,9331694140
37.79975509643555,428828573,10701.69140625,29995204861,0.995817005634308,29687375142,309.3803100585937,10613731255
37.134727478027344,369969675,10855.37109375,20998326502,0.9966909885406494,20905913458,307.8277893066406,8161062380
37.43363952636719,329001838,11011.1025390625,19271652365,0.997842013835907,18976266767,310.4246826171875,8205712062
36.0082893371582,293163090,11790.9169921875,24879684533,0.9993330240249634,23472410545,318.1263122558594,9641764965
35.69831085205078,444226052,13016.2314453125,45105733173,0.9918190240859984,41336848793,336.753173828125,16437084081
33.82358932495117,375392572,11182.806640625,39977475223,0.98573899269104,38157617576,294.26763916015625,14038092503
34.549739837646484,337534352,12407.33203125,35087757766,1.000663995742798,32485233996,311.2261047363281,11514656820
35.360107421875,369705514,11959.37109375,29923961128,0.9986039996147156,28377740799,320.05889892578125,10929374565
32.442481994628906,286632252,10817.1552734375,27256473494,0.9924870133399964,27348295158,290.69598388671875,10303111000
32.922298431396484,290190904,10583.134765625,29378589324,0.9960520267486572,28817659770,293.64111328125,10292223948
32.00923538208008,348029977,10801.677734375,31015895223,1.002879977226257,29747160959,291.596435546875,10618413952
32.66749954223633,248895676,11961.26953125,30796494294,1.0050150156021118,27680469385,303.0999755859375,9926711979
32.89332580566406,348186707,11215.4375,25920294033,0.9999290108680724,24764753311,284.5232238769531,8403513106
32.713165283203125,232575484,10978.4599609375,23838480210,1.0016690492630005,22749205293,287.9975280761719,8723493015
32.530941009521484,187247411,11208.55078125,21092024306,0.997409999370575,20814642709,287.547119140625,7674615025
33.24106216430664,198859381,11450.8466796875,19369044277,1.0024499893188477,19840392097,305.7005615234375,8119724981
33.46968078613281,257698795,12285.9580078125,23482551458,1.0046260356903076,22820954670,313.2514038085937,9078905628
32.70764923095703,210904382,12573.8125,28167921523,1.0022200345993042,26933807933,308.8810119628906,10055159803
31.47737693786621,270511687,12156.5126953125,33627574244,0.9997820258140564,33907842504,290.0023193359375,11679985167
29.64197158813477,251161946,11358.662109375,28595327690,0.9965140223503112,30184888505,268.7040405273437,10216287022
31.6943302154541,417842730,11815.986328125,23534692797,1.0066759586334229,23688826133,276.2767028808594,8148936015
31.506933212280277,273938894,11392.37890625,21042616384,0.9986940026283264,21428894196,269.45880126953125,6716829429
28.92428207397461,299523499,10256.05859375,22486000001,0.9999949932098388,23891996870,227.57806396484372,8578339386
28.39344787597656,384045964,10895.08984375,25384047207,1.0082859992980957,27881783429,229.7760009765625,9723674244
25.52500915527344,439515318,9477.6416015625,24151199070,0.9959239959716796,26416562733,199.1886749267578,9036620494
27.219600677490234,572389805,9693.802734375,24569921549,1.0062659978866575,27923279924,211.48497009277344,9387747640
28.92281150817871,711895799,10666.482421875,25187024648,1.0088520050048828,26607023339,226.566162109375,9327816059
29.078393936157227,483963124,10530.732421875,20727426310,1.002974033355713,21977173846,221.3334197998047,7606433131
30.872243881225582,367891866,10767.1396484375,20206615155,1.0050380229949951,21153364428,229.1192169189453,7976245988
30.5195426940918,285097790,10599.10546875,17130580467,1.0007829666137695,18408364222,225.6307678222656,6685082868
30.63458633422852,416965642,10343.1064453125,16334414913,1.0003960132598877,17683364720,217.5600128173828,6338843919
29.58519554138184,324109274,9900.767578125,17851916995,0.997631013393402,19014521713,212.728515625,6976091534
29.16371726989746,265315497,9811.92578125,17398734322,1.0030479431152344,19783566756,217.0463714599609,7168982843
29.00243186950684,248126220,9911.841796875,15821952090,1.0031269788742063,17296727538,219.6179962158203,6731281160
28.979188919067383,231263489,9870.3037109375,14495714483,1.00387704372406,15599639005,219.62960815429688,5729852178
27.8856258392334,191655093,9477.677734375,16817809536,0.99890398979187,18615240948,207.40830993652344,6257703908
27.83517074584961,163990878,9552.8603515625,13738687093,1.002236008644104,14944677257,211.18655395507807,5504887934
27.203271865844727,146207597,9519.1455078125,13791445323,1.000520944595337,15509464207,211.2680511474609,5485190664
26.94230461120605,148410035,9607.423828125,13829811132,1.003175973892212,15142268405,210.5225982666016,5489918859
27.64455795288086,202950576,10085.6279296875,16631520648,1.003749966621399,17287662489,218.65414428710935,6003828340
28.773273468017575,287326494,10399.6689453125,17165337858,1.006067991256714,17335442457,217.80844116210935,5965442642
28.038482666015625,197026849,10518.1748046875,17489094082,1.001747965812683,17771010851,217.8715667724609,6159440229
27.88986015319824,153702445,10821.7265625,15352685061,1.004276990890503,15536536966,222.49034118652344,5697798687
27.556161880493164,136844756,10970.1845703125,16530894787,1.0050679445266724,16547093138,222.6697235107422,5238542572
28.01187896728516,183750146,11805.6533203125,23875988832,1.0099719762802124,23323661452,234.21502685546875,7765060287
27.63808822631836,192614971,11478.1689453125,23635107660,0.9982110261917114,23116470540,226.0206451416016,7647742672
29.354368209838867,314659493,11941.96875,22194988641,1.0019609928131104,21336570151,226.39100646972656,7020342210
30.83284568786621,404379079,11966.4072265625,19481591730,0.9974539875984192,19546253744,220.94186401367188,6713525644
29.96147346496582,222912268,11862.9365234375,18339989960,0.9987419843673706,19138167443,210.4889068603516,6964818795
29.68185806274414,248736115,11354.0244140625,18125355447,0.9996640086174012,18865220050,206.7335357666016,6584748527
30.05725479125977,263951565,11523.5791015625,15774371518,0.9976500272750854,16176202793,216.0928649902344,6440605605
30.166881561279297,278357603,11382.6162109375,13647198229,0.9984269738197328,14362593627,211.2880706787109,5674315559
29.466278076171875,241841209,10895.830078125,16681503537,0.9966070055961608,16990669408,208.70904541015625,5946313205
27.105581283569336,227534067,10051.7041015625,19990838300,0.9932669997215272,20899800562,186.6077423095703,7444456154
28.04344749450684,248072109,10311.5458984375,22899115082,1.0027680397033691,24671808089,188.50205993652344,8197244441
27.64457130432129,203654965,10374.3388671875,20228207096,1.0024290084838867,20270456793,185.4400787353516,7133915837
27.48052215576172,196083314,10231.744140625,13778035685,1.0009180307388306,14226877438,185.68768310546875,5512696513
27.932445526123047,229491438,10345.810546875,12999813869,1.0034220218658447,14364172776,194.4935302734375,5969012024
28.80900382995605,259250527,10916.0537109375,16038264603,1.0042760372161863,16811861913,203.0919342041016,6145148692
28.167490005493164,209875661,10763.232421875,15053082175,1.0005550384521484,16172223852,196.5654144287109,6408417610
26.993715286254883,198468093,10138.0498046875,19473084768,0.9944720268249512,21391478351,186.89163208007807,7775772700
27.089191436767575,193368566,10131.0556640625,17097508856,1.0029799938201904,19233722241,191.3329162597656,7569043874
27.170530319213867,195437616,10407.96484375,15627023886,1.0039069652557373,17469694439,194.70620727539065,6658162377
26.495662689208984,164452279,10159.9609375,15451030650,1.0026370286941528,16855228119,191.28956604003903,6249737982
26.1318473815918,165296408,10138.517578125,14153856610,0.9995589852333068,15701077262,186.84239196777344,5826017143
26.10832977294922,277691463,10370.8203125,18438654080,1.0013469457626345,20439272588,188.92938232421875,7207986636
25.68897819519043,196715449,10185.5,14762609503,0.9991369843482972,15741344309,187.51666259765625,6042327402
23.70286750793457,206092745,9754.4228515625,17603790323,0.9969180226325988,20067236222,173.8899688720703,6696604087
21.88960647583008,200824073,9510.2001953125,17045878501,1.002593994140625,19588460309,169.51673889160156,7129569083
22.21885681152344,196253457,9598.173828125,13595263986,1.0020899772644043,15743697557,168.83486938476562,5776520220
21.265914916992188,167589166,9630.6640625,11454806419,1.0037440061569214,13595017430,172.46978759765625,5830212249
21.56867027282715,173772205,9757.970703125,11445355859,1.0045729875564575,13692453817,171.62942504882812,5554799576
22.767133712768555,237417710,10346.7607421875,17248102294,1.003085017204285,19393673770,178.34735107421875,6503447137
22.51453971862793,181166381,10623.5400390625,19384917989,1.0025520324707031,20961149310,179.49932861328125,6962728938
21.79630851745605,148909991,10594.4931640625,16742664769,1.0024809837341309,17773100138,175.99288940429688,5938120494
22.761098861694336,259054353,10575.533203125,14551239508,1.001044988632202,16117656384,174.21713256835938,5589476516
22.153148651123047,240129733,10353.302734375,19536574783,1.0033999681472778,21625818728,169.9561767578125,6797611878
22.54897689819336,203280778,10517.2548828125,15307366476,1.0059139728546145,17519761214,178.2626190185547,6791531342
22.56168937683105,175027324,10441.2763671875,13670567493,1.0052529573440552,16261435450,181.35552978515625,6472677266
22.287389755249023,155543678,10334.974609375,17595943368,1.0024889707565308,20257637729,181.1494598388672,7232938985
21.9111442565918,139754246,10115.9755859375,14906809639,0.999805986881256,17017654802,179.78717041015625,6291476772
20.899320602416992,147044919,10178.3720703125,15428063426,1.0024069547653198,18377750474,178.72549438476562,7157139035
20.922277450561523,202313591,10410.126953125,15323563925,1.002316951751709,16402248661,181.0160980224609,5838605477
20.887466430664062,171327680,10360.546875,14109864675,1.0013740062713623,15996355710,181.10972595214844,5955041237
21.07158470153809,163028906,10358.048828125,13468713124,1.0022350549697876,16159387143,188.1055145263672,6500686511
20.598939895629883,151856190,10347.712890625,12043433567,1.0039039850234983,14415596813,189.78912353515625,6222874780
20.39851188659668,143466438,10276.7939453125,15160167779,1.0016260147094729,17893377310,197.11317443847656,8242029488
21.00536727905273,209209108,10241.2724609375,15304603363,1.004886031150818,19476441246,208.60874938964844,10232590812
22.255443572998047,369440814,10198.248046875,16169268880,1.0048890113830566,20444983557,211.39303588867188,9194634557
21.614601135253903,249524458,10266.4150390625,19937691247,1.0029890537261963,24952094604,221.2808532714844,10620070913
21.371471405029297,198988737,10181.6416015625,14734189639,1.000951051712036,18113214694,218.050048828125,8027974273
21.08218002319336,175114438,10019.716796875,13425266806,1.0023540258407593,16319022643,215.5162048339844,7743309778
20.525558471679688,153747684,10070.392578125,13199651698,1.002634048461914,16627445896,211.54537963867188,7812854576
19.48547744750977,146934616,9729.32421875,15144925408,1.0025479793548584,18747409475,201.9213104248047,7494673136
16.067689895629883,229488109,8620.56640625,25002886689,1.0071580410003662,30921334257,168.11073303222656,11757739233
16.258373260498047,179697117,8486.9931640625,21744728353,1.0067490339279177,26997260690,170.8927001953125,9766632018
15.459808349609377,157594803,8118.9677734375,19258205289,1.0044310092926023,22801049085,166.7271270751953,7848286154
15.790263175964355,139548410,8251.845703125,16408941156,1.0103440284729004,19746430476,174.71099853515625,7909313625
15.85141944885254,123900187,8245.9150390625,14141152736,1.0046279430389404,16912669853,174.57289123535156,6895423445
15.305100440979004,109712932,8104.185546875,13034629109,1.0056769847869873,15804140912,170.50347900390625,6497088199
15.862674713134766,124329060,8293.8681640625,17115474183,1.004109025001526,21100592344,179.87220764160156,7552915148
15.903210639953612,125165661,8343.2763671875,15305343413,1.0063960552215576,19030134292,177.34042358398438,7676276225
15.950048446655272,106103588,8393.0419921875,13125712443,1.004245042800903,15811830977,180.71051025390625,6335595250
15.726759910583496,117720712,8259.9921875,13668823409,1.0049480199813845,16169258787,175.1993408203125,6381403725
15.75511360168457,121510968,8205.939453125,13139456229,1.008841037750244,15728274369,176.98500061035156,6248928449
15.723580360412598,123665932,8151.50048828125,12200497197,1.0019320249557495,14434599810,176.3515167236328,5837211771
15.348979949951172,116659103,7988.15576171875,13160830305,1.0120869874954224,15827357439,173.05914306640625,5852890674
16.13434600830078,147393768,8245.623046875,18009742607,1.008523941040039,21724647654,181.18634033203125,7844316834
16.108192443847656,135346905,8228.783203125,15592264032,1.006119966506958,18815341020,182.0215606689453,7466282780
17.80657958984375,295619363,8595.740234375,19384942333,1.0057189464569092,23029987899,193.2932586669922,9088122101
17.57115364074707,236960467,8586.4736328125,17618660671,1.003237009048462,20928242912,191.65966796875,8375913276
16.709531784057617,194750430,8321.7568359375,19604381101,1.0123519897460938,23204107707,182.56968688964844,9128522970
17.27790641784668,228500831,8336.5556640625,14532641605,1.0044749975204468,17304431390,180.8266448974609,7494328840
18.308025360107425,275090600,8321.005859375,13808286059,1.0049420595169067,16192755686,182.0751495361328,6733182273
18.4594783782959,246674814,8374.6865234375,15151387859,1.004194974899292,17801736393,186.96090698242188,7276520699
18.544652938842773,325479444,8205.369140625,15220412632,1.0040500164031982,19049522501,181.40606689453125,7731456579
17.840049743652344,229668087,8047.52685546875,16071646996,1.0061269998550415,19824055272,176.0135040283203,7691244590
18.570268630981445,250474298,8103.9111328125,14313052244,1.0042070150375366,17434260359,178.02835083007812,6737237423
18.25419235229492,208244557,7973.20751953125,15651592610,1.0027389526367188,19250435708,173.621337890625,7566257807
18.288545608520508,211728668,7988.560546875,13797825640,1.0068509578704834,17298548068,172.91302490234375,6551453871
18.437923431396484,225458859,8222.078125,15504249442,1.0028860569000244,19329244106,175.5343780517578,6801091120
